countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lon,lat,statusCode
"CH","CHSF-2056","eionetMonitoringSiteCode","CHSF-2056","eionetMonitoringSiteCode","REUSS - SEEDORF","CHRWB-2214","eionetSurfaceWaterBodyCode","REUSS OBERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.62057","46.88390","stable"
"CH","CHRW-2075","eionetMonitoringSiteCode","CHRW-2075","eionetMonitoringSiteCode","SUHR, BEIM BAHNHOF","CHRWB-2288","eionetSurfaceWaterBodyCode","SUHRE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.07908","47.37196","stable"
"CH","CHNTG38","eionetMonitoringSiteCode","CHNTG38","eionetMonitoringSiteCode","LAVIGNY","CH1103","eionetGroundWaterBodyCode","L'ISLE-GRAND","groundWaterBody","","","","","","","CHRBD-2","eionetRBDCode","RHONE","F","6.39906","46.50360","stable"
"CH","CHRW-1536","eionetMonitoringSiteCode","CHRW-1536","eionetMonitoringSiteCode","ALLAMAN, LE COULET","CHRWB-2046","eionetSurfaceWaterBodyCode","AUBONNE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.40629","46.47358","stable"
"CH","CHRW-1344","eionetMonitoringSiteCode","CHRW-1344","eionetMonitoringSiteCode","FELSENAU","CHRWB-2079","eionetSurfaceWaterBodyCode","AARE BIELERSEE-RHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.22234","47.60536","stable"
"CH","CHRW-1912","eionetMonitoringSiteCode","CHRW-1912","eionetMonitoringSiteCode","MARFELDINGEN","CHRWB-2021","eionetSurfaceWaterBodyCode","SAANE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.25339","46.97807","stable"
"CH","CHRW-2025","eionetMonitoringSiteCode","CHRW-2025","eionetMonitoringSiteCode","BROC, HALTE DES MARCHES","CHRWB-2021","eionetSurfaceWaterBodyCode","SAANE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.09303","46.60284","stable"
"CH","CHSF-2099","eionetMonitoringSiteCode","CHSF-2099","eionetMonitoringSiteCode","LIMMAT - ZUERICH,UNTERHARD","CHRWB-2098","eionetSurfaceWaterBodyCode","LIMMAT","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.52545","47.39058","stable"
"CH","CHSF-2109","eionetMonitoringSiteCode","CHSF-2109","eionetMonitoringSiteCode","LÜTSCHINE - GSTEIG","CHRWB-2223","eionetSurfaceWaterBodyCode","LUETSCHINE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.87153","46.66421","stable"
"CH","CHSF-2159","eionetMonitoringSiteCode","CHSF-2159","eionetMonitoringSiteCode","GÜRBE - BELP, MÜLIMATT","CHRWB-2245","eionetSurfaceWaterBodyCode","GUERBE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.50174","46.88522","stable"
"CH","CHRW-1919","eionetMonitoringSiteCode","CHRW-1919","eionetMonitoringSiteCode","LATTERBACH","CHRWB-2131","eionetSurfaceWaterBodyCode","SIMME","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.60204","46.66708","stable"
"CH","CHRW-6058","eionetMonitoringSiteCode","CHRW-6058","eionetMonitoringSiteCode","WILERBRUGG","CHRWB-2238","eionetSurfaceWaterBodyCode","MUOTA","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.59918","47.00071","stable"
"CH","CHRW-1357","eionetMonitoringSiteCode","CHRW-1357","eionetMonitoringSiteCode","ROTHRIST","CHRWB-2184","eionetSurfaceWaterBodyCode","PFAFFNERRN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.89236","47.31167","stable"
"CH","CHRW-6264","eionetMonitoringSiteCode","CHRW-6264","eionetMonitoringSiteCode","TRASADINGEN","CHRWB-2150","eionetSurfaceWaterBodyCode","KLINGENGRABEN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.43540","47.66478","stable"
"CH","CHSF-2125","eionetMonitoringSiteCode","CHSF-2125","eionetMonitoringSiteCode","LORZE - FRAUENTHAL","CHRWB-2277","eionetSurfaceWaterBodyCode","LORZE UNTERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.42498","47.21532","stable"
"CH","CHRW-1291","eionetMonitoringSiteCode","CHRW-1291","eionetMonitoringSiteCode","KYBURG","CHRWB-2229","eionetSurfaceWaterBodyCode","LIMPACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.51667","47.13780","stable"
"CH","CHRW-4330","eionetMonitoringSiteCode","CHRW-4330","eionetMonitoringSiteCode","AU, OB RBK ZINGGEN","CHRWB-4452","eionetSurfaceWaterBodyCode","ÄÄCHELI","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.63754","47.42826","stable"
"CH","CHRW-6270","eionetMonitoringSiteCode","CHRW-6270","eionetMonitoringSiteCode","AVAL CANAL D'UVRIER, BATASSÉ","CHRWB-4453","eionetSurfaceWaterBodyCode","CANAL D'UVRIER","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","7.40052","46.24763","stable"
"CH","CHRW-6261","eionetMonitoringSiteCode","CHRW-6261","eionetMonitoringSiteCode","LA VOUNAISE","CHRWB-4447","eionetSurfaceWaterBodyCode","BAINOZ","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.81777","46.80620","stable"
"CH","CHSF-2179","eionetMonitoringSiteCode","CHSF-2179","eionetMonitoringSiteCode","SENSE - THÖRISHAUS, SENSEMATT","CHRWB-2026","eionetSurfaceWaterBodyCode","SENSE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.35138","46.88826","stable"
"CH","CHRW-1962","eionetMonitoringSiteCode","CHRW-1962","eionetMonitoringSiteCode","BRIENZWILER","CHRWB-2024","eionetSurfaceWaterBodyCode","AARE OBERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.09203","46.74555","stable"
"CH","CHRW-1011","eionetMonitoringSiteCode","CHRW-1011","eionetMonitoringSiteCode","ABFLUSS GREIFENSEE","CHRWB-4441","eionetSurfaceWaterBodyCode","GLATT","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.64664","47.37894","stable"
"CH","CHSF-2488","eionetMonitoringSiteCode","CHSF-2488","eionetMonitoringSiteCode","SIMME - LATTERBACH","CHRWB-2131","eionetSurfaceWaterBodyCode","SIMME","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.57818","46.66171","stable"
"CH","CHSF-2493","eionetMonitoringSiteCode","CHSF-2493","eionetMonitoringSiteCode","PROMENTHOUSE - GLAND, ROUTE SUISSE","CHRWB-4449","eionetSurfaceWaterBodyCode","PROMENTHOUSE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.26926","46.40604","stable"
"CH","CHSF-2203","eionetMonitoringSiteCode","CHSF-2203","eionetMonitoringSiteCode","GRANDE EAU - AIGLE","CHRWB-2247","eionetSurfaceWaterBodyCode","GRANDE EAU","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.97108","46.31897","stable"
"CH","CHNTQ30","eionetMonitoringSiteCode","CHNTQ30","eionetMonitoringSiteCode","GOLDINGEN","CH5301","eionetGroundWaterBodyCode","HÖRNLI SPEER","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.97142","47.26386","stable"
"CH","CHNTG47","eionetMonitoringSiteCode","CHNTG47","eionetMonitoringSiteCode","MOLENO","CH6101","eionetGroundWaterBodyCode","LEVENTINA","groundWaterBody","","","","","","","CHRBD-4","eionetRBDCode","PO","F","8.99157","46.27458","stable"
"CH","CHSF-2288","eionetMonitoringSiteCode","CHSF-2288","eionetMonitoringSiteCode","RHEIN - NEUHAUSEN, FLURLINGERBRÜCKE","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.62632","47.68147","stable"
"CH","CHRW-6056","eionetMonitoringSiteCode","CHRW-6056","eionetMonitoringSiteCode","REICHENAU","CHRWB-2268","eionetSurfaceWaterBodyCode","RHEIN VORDERRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.40150","46.82494","stable"
"CH","CHNTG48","eionetMonitoringSiteCode","CHNTG48","eionetMonitoringSiteCode","WILLISAU","CH2107","eionetGroundWaterBodyCode","EMMENTAL-WILLISAU","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.97232","47.11382","stable"
"CH","CHRW-1210","eionetMonitoringSiteCode","CHRW-1210","eionetMonitoringSiteCode","VOR ARA HOCHDORF","CHRWB-2094","eionetSurfaceWaterBodyCode","RON","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.28109","47.17115","stable"
"CH","CHRW-2035","eionetMonitoringSiteCode","CHRW-2035","eionetMonitoringSiteCode","LOCARNO, SOLDUNO","CHRWB-2102","eionetSurfaceWaterBodyCode","MAGGIA","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","8.77358","46.16832","stable"
"CH","CHRW-2103","eionetMonitoringSiteCode","CHRW-2103","eionetMonitoringSiteCode","LAC","CHRWB-2060","eionetSurfaceWaterBodyCode","BOIRON","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.47794","46.49387","stable"
"CH","CHSF-2475","eionetMonitoringSiteCode","CHSF-2475","eionetMonitoringSiteCode","MAGGIA - BIGNASCO, PONTE NUOVO","CHRWB-2102","eionetSurfaceWaterBodyCode","MAGGIA","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","8.60812","46.33830","stable"
"CH","CHRW-2078","eionetMonitoringSiteCode","CHRW-2078","eionetMonitoringSiteCode","WEIL, PALMRAINBRÜCKE","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.58930","47.58990","stable"
"CH","CHRW-1832","eionetMonitoringSiteCode","CHRW-1832","eionetMonitoringSiteCode","HAGNECK","CHRWB-2059","eionetSurfaceWaterBodyCode","AARE BERN-BIELERSEE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.17895","47.06099","stable"
"CH","CHRW-3207","eionetMonitoringSiteCode","CHRW-3207","eionetMonitoringSiteCode","NACH RÜTI","CHRWB-2281","eionetSurfaceWaterBodyCode","JONA","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.83624","47.23935","stable"
"CH","CHRW-3173","eionetMonitoringSiteCode","CHRW-3173","eionetMonitoringSiteCode","BEI MÜHLE MATZINGEN","CHRWB-2235","eionetSurfaceWaterBodyCode","LAUCHE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.93059","47.52003","stable"
"CH","CHSF-2372","eionetMonitoringSiteCode","CHSF-2372","eionetMonitoringSiteCode","LINTH - MOLLIS, LINTHBRÜCKE","CHRWB-2008","eionetSurfaceWaterBodyCode","LINTH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.07189","47.10105","stable"
"CH","CHRW-6059","eionetMonitoringSiteCode","CHRW-6059","eionetMonitoringSiteCode","MÄRSTETTEN","CHRWB-2099","eionetSurfaceWaterBodyCode","BINNENKANAL","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.05587","47.59784","stable"
"CH","CHSF-2084","eionetMonitoringSiteCode","CHSF-2084","eionetMonitoringSiteCode","MUOTA - INGENBOHL","CHRWB-2238","eionetSurfaceWaterBodyCode","MUOTA","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.59890","47.00059","stable"
"CH","CHSF-2009","eionetMonitoringSiteCode","CHSF-2009","eionetMonitoringSiteCode","RHÔNE - PORTE DU SCEX","CHRWB-2015","eionetSurfaceWaterBodyCode","RHONE MITTELLAUF","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.88861","46.34957","stable"
"CH","CHSF-2420","eionetMonitoringSiteCode","CHSF-2420","eionetMonitoringSiteCode","MOESA - LUMINO, SASSELLO","CHRWB-2034","eionetSurfaceWaterBodyCode","MOESA","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","9.05577","46.22311","stable"
"CH","CHSF-2351","eionetMonitoringSiteCode","CHSF-2351","eionetMonitoringSiteCode","VISPA - VISP","CHRWB-2118","eionetSurfaceWaterBodyCode","VISPA","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","7.88166","46.27420","stable"
"CH","CHLW-1663","eionetMonitoringSiteCode","CHLW-1663","eionetMonitoringSiteCode","LUGANERSEE, NORDBECKEN","CHLWB-3036","eionetSurfaceWaterBodyCode","LAGO DI LUGANO NORDBECKEN","lakeWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","9.01844","46.00861","stable"
"CH","CHSF-2386","eionetMonitoringSiteCode","CHSF-2386","eionetMonitoringSiteCode","MURG - FRAUENFELD","CHRWB-2185","eionetSurfaceWaterBodyCode","MURG","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.89439","47.56850","stable"
"CH","CHRW-1556","eionetMonitoringSiteCode","CHRW-1556","eionetMonitoringSiteCode","PASSERELLE E. DE MÉDECINE","CHRWB-2007","eionetSurfaceWaterBodyCode","ARVE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.13595","46.19527","stable"
"CH","CHRW-4331","eionetMonitoringSiteCode","CHRW-4331","eionetMonitoringSiteCode","OB RBK, BERNECKER RIET","CHRWB-4443","eionetSurfaceWaterBodyCode","ZAPFENBACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.62151","47.38821","stable"
"CH","CHRW-5023","eionetMonitoringSiteCode","CHRW-5023","eionetMonitoringSiteCode","SARNEN, KÄGISWIL","CHRWB-2205","eionetSurfaceWaterBodyCode","SARNER AA UNTERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.26035","46.91009","stable"
"CH","CHSF-2412","eionetMonitoringSiteCode","CHSF-2412","eionetMonitoringSiteCode","SIONGE - VUIPPENS, CHATEAU","CHRWB-2291","eionetSurfaceWaterBodyCode","SIONGE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.07830","46.65852","stable"
"CH","CHSF-2608","eionetMonitoringSiteCode","CHSF-2608","eionetMonitoringSiteCode","SELLENBODENBACH - NEUENKIRCH","CHRWB-4450","eionetSurfaceWaterBodyCode","SELLENBODENBACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.20984","47.11302","stable"
"CH","CHLW-1617","eionetMonitoringSiteCode","CHLW-1617","eionetMonitoringSiteCode","BALDEGGERSEE","CHLWB-3013","eionetSurfaceWaterBodyCode","BALDEGGERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.26146","47.19731","stable"
"CH","CHSF-2085","eionetMonitoringSiteCode","CHSF-2085","eionetMonitoringSiteCode","AARE - HAGNECK","CHRWB-2059","eionetSurfaceWaterBodyCode","AARE BERN-BIELERSEE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.18435","47.05560","stable"
"CH","CHRW-2885","eionetMonitoringSiteCode","CHRW-2885","eionetMonitoringSiteCode","BIRSKOPF","CHRWB-2062","eionetSurfaceWaterBodyCode","BIRS","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.61774","47.55673","stable"
"CH","CHRW-2995","eionetMonitoringSiteCode","CHRW-2995","eionetMonitoringSiteCode","KUBEL, OB SITTER","CHRWB-2036","eionetSurfaceWaterBodyCode","URNAESCH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.32648","47.39952","stable"
"CH","CHRW-3627","eionetMonitoringSiteCode","CHRW-3627","eionetMonitoringSiteCode","FREIENSTEIN","CHRWB-2148","eionetSurfaceWaterBodyCode","TOESS","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.58028","47.53018","stable"
"CH","CHSF-2106","eionetMonitoringSiteCode","CHSF-2106","eionetMonitoringSiteCode","BIRS - MÜNCHENSTEIN, HOFMATT","CHRWB-2062","eionetSurfaceWaterBodyCode","BIRS","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.61879","47.51833","stable"
"CH","CHRW-1458","eionetMonitoringSiteCode","CHRW-1458","eionetMonitoringSiteCode","VALANGIN","CHRWB-2022","eionetSurfaceWaterBodyCode","SEYON","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.90422","47.01086","stable"
"CH","CHSF-2122","eionetMonitoringSiteCode","CHSF-2122","eionetMonitoringSiteCode","BIRSE - MOUTIER, LA CHARRUE","CHRWB-2062","eionetSurfaceWaterBodyCode","BIRS","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.38232","47.28397","stable"
"CH","CHNTG41","eionetMonitoringSiteCode","CHNTG41","eionetMonitoringSiteCode","SEUZACH","CH3104","eionetGroundWaterBodyCode","TÖSS-/EULACHTAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.71815","47.53514","stable"
"CH","CHRW-1821","eionetMonitoringSiteCode","CHRW-1821","eionetMonitoringSiteCode","DIEPOLDSAU","CHRWB-2194","eionetSurfaceWaterBodyCode","RHEIN ALPENRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.64091","47.38307","stable"
"CH","CHLW-1621","eionetMonitoringSiteCode","CHLW-1621","eionetMonitoringSiteCode","ROTSEE","CHLWB-3014","eionetSurfaceWaterBodyCode","ROTSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.31521","47.07034","stable"
"CH","CH1246","eionetMonitoringSiteCode","CH1246","eionetMonitoringSiteCode","NEUENKIRCH","CHRWB-2265","eionetSurfaceWaterBodyCode","ROT (KT. LUZERN)","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.20961","47.11250","retired"
"CH","CHRW-1265","eionetMonitoringSiteCode","CHRW-1265","eionetMonitoringSiteCode","FRAUENTHAL","CHRWB-2277","eionetSurfaceWaterBodyCode","LORZE UNTERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.42498","47.21532","stable"
"CH","CHRW-1387","eionetMonitoringSiteCode","CHRW-1387","eionetMonitoringSiteCode","ZOFINGEN","CHRWB-2114","eionetSurfaceWaterBodyCode","WIGGER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.93060","47.29567","stable"
"CH","CHRW-1876","eionetMonitoringSiteCode","CHRW-1876","eionetMonitoringSiteCode","GERLAFINGEN, STEG","CHRWB-2141","eionetSurfaceWaterBodyCode","EMME","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.56432","47.18098","stable"
"CH","CHRW-1318","eionetMonitoringSiteCode","CHRW-1318","eionetMonitoringSiteCode","STEIN AM RHEIN","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.85905","47.65835","stable"
"CH","CHSF-2016","eionetMonitoringSiteCode","CHSF-2016","eionetMonitoringSiteCode","AARE - BRUGG","CHRWB-2079","eionetSurfaceWaterBodyCode","AARE BIELERSEE-RHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.19489","47.48254","stable"
"CH","CHRW-1419","eionetMonitoringSiteCode","CHRW-1419","eionetMonitoringSiteCode","ECUBLENS, LES BOIS","CHRWB-2167","eionetSurfaceWaterBodyCode","VENOGE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.55246","46.53528","stable"
"CH","CHSF-2468","eionetMonitoringSiteCode","CHSF-2468","eionetMonitoringSiteCode","SITTER - ST.GALLEN, BRUGGEN/AU","CHRWB-2203","eionetSurfaceWaterBodyCode","SITTER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.32754","47.41444","stable"
"CH","CHRW-3206","eionetMonitoringSiteCode","CHRW-3206","eionetMonitoringSiteCode","AGNO, MUZZANO","CHRWB-2292","eionetSurfaceWaterBodyCode","VEDEGGIO","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","8.91169","46.00304","stable"
"CH","CHRW-2123","eionetMonitoringSiteCode","CHRW-2123","eionetMonitoringSiteCode","LE RANCHO","CHRWB-4449","eionetSurfaceWaterBodyCode","PROMENTHOUSE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.26926","46.40604","stable"
"CH","CHLW-1612","eionetMonitoringSiteCode","CHLW-1612","eionetMonitoringSiteCode","BRIENZERSEE","CHLWB-3007","eionetSurfaceWaterBodyCode","BRIENZERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.95201","46.71785","stable"
"CH","CHNTQ11","eionetMonitoringSiteCode","CHNTQ11","eionetMonitoringSiteCode","BROT-DESSOUS","CH2201","eionetGroundWaterBodyCode","JURA AARE","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","6.74574","46.95244","stable"
"CH","CHNTQ08","eionetMonitoringSiteCode","CHNTQ08","eionetMonitoringSiteCode","AIROLO","CH6301","eionetGroundWaterBodyCode","TESSIN","groundWaterBody","","","","","","","CHRBD-4","eionetRBDCode","PO","F","8.59308","46.53644","stable"
"CH","CHRW-6263","eionetMonitoringSiteCode","CHRW-6263","eionetMonitoringSiteCode","BALGACHER RIET","CHRWB-4442","eionetSurfaceWaterBodyCode","MITTLERER SEEGRABEN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.61239","47.38808","stable"
"CH","CHRW-2022","eionetMonitoringSiteCode","CHRW-2022","eionetMonitoringSiteCode","HONDRICH","CHRWB-2042","eionetSurfaceWaterBodyCode","KANDER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.65960","46.68308","stable"
"CH","CHSF-2070","eionetMonitoringSiteCode","CHSF-2070","eionetMonitoringSiteCode","EMME - EMMENMATT","CHRWB-2141","eionetSurfaceWaterBodyCode","EMME","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.74880","46.95444","stable"
"CH","CHRW-1345","eionetMonitoringSiteCode","CHRW-1345","eionetMonitoringSiteCode","TURGI","CHRWB-2098","eionetSurfaceWaterBodyCode","LIMMAT","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.25198","47.49548","stable"
"CH","CHSF-2112","eionetMonitoringSiteCode","CHSF-2112","eionetMonitoringSiteCode","SITTER - APPENZELL","CHRWB-2203","eionetSurfaceWaterBodyCode","SITTER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.41064","47.33199","stable"
"CH","CHRW-4879","eionetMonitoringSiteCode","CHRW-4879","eionetMonitoringSiteCode","FRAUENFELD","CHRWB-2185","eionetSurfaceWaterBodyCode","MURG","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.89459","47.56871","stable"
"CH","CHSF-2374","eionetMonitoringSiteCode","CHSF-2374","eionetMonitoringSiteCode","NECKER - MOGELSBERG, AACHSÄGE","CHRWB-2227","eionetSurfaceWaterBodyCode","NECKER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.12144","47.36419","stable"
"CH","CHLW-1607","eionetMonitoringSiteCode","CHLW-1607","eionetMonitoringSiteCode","BIELERSEE","CHLWB-3011","eionetSurfaceWaterBodyCode","BIELERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.19755","47.10429","stable"
